SampleNo,X,Y,Pulse,Anomaly,NoFit,Drift
19259,8,68,0,0,0,0
19260,8,68,0,0,0,0
19261,7,67,0,0,0,0
19262,8,67,0,0,0,0
19263,7,68,0,0,0,0
19264,8,68,0,0,0,0
19265,8,67,0,0,0,0
19266,8,68,0,0,0,0
19267,8,67,0,0,0,0
19268,9,68,0,0,0,0
19269,8,68,0,0,0,0
19270,8,68,0,0,0,0
19271,8,67,0,0,0,0
19272,8,68,0,0,0,0
19273,8,67,0,0,0,0
19274,8,67,0,0,0,0
19275,8,67,0,0,0,0
19276,8,68,0,0,0,0
19277,7,67,0,0,0,0
19278,8,68,0,0,0,0
19279,7,67,0,0,0,0
19280,8,68,0,0,0,0
19281,8,67,0,0,0,0
19282,8,67,0,0,0,0
19283,8,67,0,0,0,0
19284,8,68,0,0,0,0
19285,8,67,0,0,0,0
19286,8,68,0,0,0,0
19287,8,68,0,0,0,0
19288,8,68,0,0,0,0
19289,8,67,0,0,0,0
19290,8,68,0,0,0,0
19291,8,67,0,0,0,0
19292,8,68,0,0,0,0
19293,8,67,0,0,0,0
19294,8,68,0,0,0,0
19295,7,67,0,0,0,0
19296,9,68,0,0,0,0
19297,8,68,0,0,0,0
19298,8,68,0,0,0,0
19299,8,68,0,0,0,0
19300,8,68,0,0,0,0
19301,7,67,0,0,0,0
19302,8,68,0,0,0,0
19303,8,67,0,0,0,0
19304,8,67,0,0,0,0
19305,8,67,0,0,0,0
19306,8,67,0,0,0,0
19307,8,67,0,0,0,0
19308,8,68,0,0,0,0
19309,8,68,0,0,0,0
19310,8,68,0,0,0,0
19311,8,68,0,0,0,0
19312,9,68,0,0,0,0
19313,7,68,0,0,0,0
19314,8,68,0,0,0,0
19315,8,67,0,0,0,0
19316,8,67,0,0,0,0
19317,8,67,0,0,0,0
19318,8,68,0,0,0,0
19319,7,67,0,0,0,0
19320,8,68,0,0,0,0
19321,7,67,0,0,0,0
19322,9,68,0,0,0,0
19323,8,68,0,0,0,0
19324,8,68,0,0,0,0
19325,8,68,0,0,0,0
19326,8,68,0,0,0,0
19327,8,67,0,0,0,0
19328,8,68,0,0,0,0
19329,8,67,0,0,0,0
19330,8,68,0,0,0,0
19331,8,67,0,0,0,0
19332,8,67,0,0,0,0
19333,8,68,0,0,0,0
19334,8,68,0,0,0,0
19335,7,68,0,0,0,0
19336,8,68,0,0,0,0
19337,7,67,0,0,0,0
19338,8,68,0,0,0,0
19339,7,67,0,0,0,0
19340,8,68,0,0,0,0
19341,7,67,0,0,0,0
19342,8,68,0,0,0,0
19343,7,67,0,0,0,0
19344,8,67,0,0,0,0
19345,8,67,0,0,0,0
19346,8,68,0,0,0,0
19347,8,67,0,0,0,0
19348,8,68,0,0,0,0
19349,8,68,0,0,0,0
19350,8,67,0,0,0,0
19351,8,68,0,0,0,0
19352,8,68,0,0,0,0
19353,8,67,0,0,0,0
19354,8,68,0,0,0,0
19355,8,67,0,0,0,0
19356,9,67,0,0,0,0
19357,7,67,0,0,0,0
19358,8,68,0,0,0,0
19359,7,67,0,0,0,0
19360,8,68,0,0,0,0
19361,8,67,0,0,0,0
19362,8,68,0,0,0,0
19363,7,67,0,0,0,0
19364,8,68,0,0,0,0
19365,8,67,0,0,0,0
19366,9,67,0,0,0,0
19367,8,68,0,0,0,0
19368,8,68,0,0,0,0
19369,8,67,0,0,0,0
19370,8,68,0,0,0,0
19371,7,67,0,0,0,0
19372,8,67,0,0,0,0
19373,8,67,0,0,0,0
19374,8,68,0,0,0,0
19375,8,67,0,0,0,0
19376,9,68,0,0,0,0
19377,8,68,0,0,0,0
19378,8,68,0,0,0,0
19379,7,67,0,0,0,0
19380,8,68,0,0,0,0
19381,7,68,0,0,0,0
19382,8,68,0,0,0,0
19383,7,67,0,0,0,0
19384,8,68,0,0,0,0
19385,8,68,0,0,0,0
19386,8,68,0,0,0,0
19387,8,68,0,0,0,0
19388,8,67,0,0,0,0
19389,8,68,0,0,0,0
19390,8,68,0,0,0,0
19391,8,67,0,0,0,0
19392,8,67,0,0,0,0
19393,7,67,0,0,0,0
19394,8,68,0,0,0,0
19395,8,67,0,0,0,0
19396,8,67,0,0,0,0
19397,8,68,0,0,0,0
19398,9,68,0,0,0,0
19399,8,68,0,0,0,0
19400,8,68,0,0,0,0
19401,7,67,0,0,0,0
19402,9,68,0,0,0,0
19403,7,67,0,0,0,0
19404,8,68,0,0,0,0
19405,7,68,0,0,0,0
19406,8,68,0,0,0,0
19407,8,68,0,0,0,0
19408,8,68,0,0,0,0
19409,8,68,0,0,0,0
19410,8,67,0,0,0,0
19411,8,67,0,0,0,0
19412,9,68,0,0,0,0
19413,7,68,0,0,0,0
19414,8,67,0,0,0,0
19415,7,68,0,0,0,0
19416,8,68,0,0,0,0
19417,8,67,0,0,0,0
19418,9,68,0,0,0,0
19419,7,67,0,0,0,0
19420,8,68,0,0,0,0
19421,8,67,0,0,0,0
19422,8,68,0,0,0,0
19423,8,68,0,0,0,0
19424,8,67,0,0,0,0
19425,8,67,0,0,0,0
19426,8,68,0,0,0,0
19427,8,67,0,0,0,0
19428,8,68,0,0,0,0
19429,7,67,0,0,0,0
19430,8,68,0,0,0,0
19431,8,68,0,0,0,0
19432,8,68,0,0,0,0
19433,8,68,0,0,0,0
19434,8,68,0,0,0,0
19435,8,67,0,0,0,0
19436,8,67,0,0,0,0
19437,8,67,0,0,0,0
19438,8,67,0,0,0,0
19439,8,68,0,0,0,0
19440,8,68,0,0,0,0
19441,8,68,0,0,0,0
19442,8,68,0,0,0,0
19443,7,67,0,0,0,0
19444,9,67,0,0,0,0
19445,8,67,0,0,0,0
19446,9,68,0,0,0,0
19447,7,67,0,0,0,0
19448,8,68,0,0,0,0
19449,7,68,0,0,0,0
19450,8,67,0,0,0,0
19451,8,67,0,0,0,0
19452,8,67,0,0,0,0
19453,8,67,0,0,0,0
19454,8,67,0,0,0,0
19455,7,68,0,0,0,0
19456,8,68,0,0,0,0
19457,7,67,0,0,0,0
19458,9,67,0,0,0,0
19459,8,67,0,0,0,0
19460,8,67,0,0,0,0
19461,8,67,0,0,0,0
19462,8,68,0,0,0,0
19463,8,67,0,0,0,0
19464,8,67,0,0,0,0
19465,8,67,0,0,0,0
19466,8,68,0,0,0,0
19467,7,67,0,0,0,0
19468,8,68,0,0,0,0
19469,8,68,0,0,0,0
19470,8,68,0,0,0,0
19471,7,67,0,0,0,0
19472,8,68,0,0,0,0
19473,8,67,0,0,0,0
19474,8,67,0,0,0,0
19475,8,68,0,0,0,0
19476,8,67,0,0,0,0
19477,8,67,0,0,0,0
19478,8,67,0,0,0,0
19479,8,67,0,0,0,0
19480,8,67,0,0,0,0
19481,8,67,0,0,0,0
19482,8,68,0,0,0,0
19483,8,67,0,0,0,0
19484,8,68,0,0,0,0
19485,8,67,0,0,0,0
19486,8,68,0,0,0,0
19487,8,67,0,0,0,0
19488,8,68,0,0,0,0
19489,8,67,0,0,0,0
19490,8,67,0,0,0,0
19491,7,67,0,0,0,0
19492,8,68,0,0,0,0
19493,8,67,0,0,0,0
19494,8,67,0,0,0,0
19495,7,67,0,0,0,0
19496,9,68,0,0,0,0
19497,7,67,0,0,0,0
19498,9,68,0,0,0,0
19499,8,67,0,0,0,0
19500,9,68,0,0,0,0
19501,8,67,0,0,0,0
19502,8,68,0,0,0,0
19503,7,68,0,0,0,0
19504,8,68,0,0,0,0
19505,8,67,0,0,0,0
19506,8,68,0,0,0,0
19507,8,67,0,0,0,0
19508,8,68,0,0,0,0
19509,8,67,0,0,0,0
19510,8,68,0,0,0,0
19511,8,68,0,0,0,0
19512,8,68,0,0,0,0
19513,8,67,0,0,0,0
19514,8,68,0,0,0,0
19515,7,67,0,0,0,0
19516,8,68,0,0,0,0
19517,8,67,0,0,0,0
19518,8,68,0,0,0,0
19519,8,67,0,0,0,0
19520,8,68,0,0,0,0
19521,8,67,0,0,0,0
19522,8,67,0,0,0,0
19523,8,68,0,0,0,0
19524,9,68,0,0,0,0
19525,7,67,0,0,0,0
19526,8,68,0,0,0,0
19527,8,68,0,0,0,0
19528,8,67,0,0,0,0
19529,7,68,0,0,0,0
19530,8,67,0,0,0,0
19531,8,67,0,0,0,0
19532,8,67,0,0,0,0
19533,8,67,0,0,0,0
19534,8,68,0,0,0,0
19535,8,68,0,0,0,0
19536,9,67,0,0,0,0
19537,7,68,0,0,0,0
19538,8,68,0,0,0,0
19539,8,67,0,0,0,0
19540,8,68,0,0,0,0
19541,8,68,0,0,0,0
19542,8,67,0,0,0,0
19543,8,67,0,0,0,0
19544,9,68,0,0,0,0
19545,8,67,0,0,0,0
19546,9,68,0,0,0,0
19547,8,68,0,0,0,0
19548,8,67,0,0,0,0
19549,8,67,0,0,0,0
19550,9,68,0,0,0,0
19551,8,68,0,0,0,0
19552,8,68,0,0,0,0
19553,8,67,0,0,0,0
19554,8,68,0,0,0,0
19555,8,67,0,0,0,0
19556,8,68,0,0,0,0
19557,8,67,0,0,0,0
19558,8,67,0,0,0,0
19559,8,67,0,0,0,0
19560,8,68,0,0,0,0
19561,8,68,0,0,0,0
19562,8,67,0,0,0,0
19563,8,67,0,0,0,0
19564,8,67,0,0,0,0
19565,7,68,0,0,0,0
19566,9,67,0,0,0,0
19567,7,68,0,0,0,0
19568,8,67,0,0,0,0
19569,8,67,0,0,0,0
19570,8,68,0,0,0,0
19571,8,67,0,0,0,0
19572,8,67,0,0,0,0
19573,8,67,0,0,0,0
19574,8,68,0,0,0,0
19575,8,67,0,0,0,0
19576,8,67,0,0,0,0
19577,7,67,0,0,0,0
19578,8,68,0,0,0,0
19579,8,67,0,0,0,0
19580,8,68,0,0,0,0
19581,8,68,0,0,0,0
19582,9,68,0,0,0,0
19583,8,67,0,0,0,0
19584,9,67,0,0,0,0
19585,8,68,0,0,0,0
19586,8,68,0,0,0,0
19587,8,68,0,0,0,0
19588,8,68,0,0,0,0
19589,7,68,0,0,0,0
19590,8,68,0,0,0,0
19591,8,68,0,0,0,0
19592,9,68,0,0,0,0
19593,8,67,0,0,0,0
19594,8,68,0,0,0,0
19595,7,68,0,0,0,0
19596,8,68,0,0,0,0
19597,8,67,0,0,0,0
19598,8,68,0,0,0,0
19599,7,67,0,0,0,0
19600,8,67,0,0,0,0
19601,7,68,0,0,0,0
19602,8,68,0,0,0,0
19603,8,67,0,0,0,0
19604,8,67,0,0,0,0
19605,8,68,0,0,0,0
19606,8,68,0,0,0,0
19607,8,67,0,0,0,0
19608,8,67,0,0,0,0
19609,7,67,0,0,0,0
19610,8,67,0,0,0,0
19611,8,67,0,0,0,0
19612,8,68,0,0,0,0
19613,8,67,0,0,0,0
19614,8,68,0,0,0,0
19615,7,68,0,0,0,0
19616,8,67,0,0,0,0
19617,8,67,0,0,0,0
19618,9,67,0,0,0,0
19619,8,67,0,0,0,0
19620,9,67,0,0,0,0
19621,7,67,0,0,0,0
19622,9,68,0,0,0,0
19623,8,67,0,0,0,0
19624,8,67,0,0,0,0
19625,8,67,0,0,0,0
19626,8,68,0,0,0,0
19627,8,68,0,0,0,0
19628,9,68,0,0,0,0
19629,7,67,0,0,0,0
19630,8,68,0,0,0,0
19631,8,67,0,0,0,0
19632,8,67,0,0,0,0
19633,7,67,0,0,0,0
19634,8,67,0,0,0,0
19635,7,68,0,0,0,0
19636,9,68,0,0,0,0
19637,8,67,0,0,0,0
19638,8,68,0,0,0,0
19639,7,67,0,0,0,0
19640,8,68,0,0,0,0
19641,7,67,0,0,0,0
19642,8,68,0,0,0,0
19643,8,67,0,0,0,0
19644,8,68,0,0,0,0
19645,8,67,0,0,0,0
19646,8,68,0,0,0,0
19647,7,67,0,0,0,0
19648,9,68,0,0,0,0
19649,8,67,0,0,0,0
19650,8,68,0,0,0,0
19651,8,68,0,0,0,0
19652,9,67,0,0,0,0
19653,8,67,0,0,0,0
19654,8,68,0,0,0,0
19655,8,67,0,0,0,0
19656,9,68,0,0,0,0
19657,7,68,0,0,0,0
19658,8,68,0,0,0,0
19659,8,68,0,0,0,0
19660,8,68,0,0,0,0
19661,8,68,0,0,0,0
19662,8,68,0,0,0,0
19663,8,67,0,0,0,0
19664,8,67,0,0,0,0
19665,7,67,0,0,0,0
19666,8,68,0,0,0,0
19667,8,67,0,0,0,0
19668,8,68,0,0,0,0
19669,8,67,0,0,0,0
19670,9,67,0,0,0,0
19671,8,68,0,0,0,0
19672,8,67,0,0,0,0
19673,7,67,0,0,0,0
19674,8,67,0,0,0,0
19675,8,67,0,0,0,0
19676,8,68,0,0,0,0
19677,7,68,0,0,0,0
19678,9,68,0,0,0,0
19679,7,67,0,0,0,0
19680,8,68,0,0,0,0
19681,8,68,0,0,0,0
19682,8,68,0,0,0,0
19683,8,67,0,0,0,0
19684,9,68,0,0,0,0
19685,8,67,0,0,0,0
19686,8,67,0,0,0,0
19687,7,68,0,0,0,0
19688,8,67,0,0,0,0
19689,8,67,0,0,0,0
19690,8,68,0,0,0,0
19691,7,68,0,0,0,0
19692,8,68,0,0,0,0
19693,7,68,0,0,0,0
19694,8,68,0,0,0,0
19695,8,67,0,0,0,0
19696,8,68,0,0,0,0
19697,8,68,0,0,0,0
19698,8,68,0,0,0,0
19699,8,68,0,0,0,0
19700,8,68,0,0,0,0
19701,7,68,0,0,0,0
19702,8,68,0,0,0,0
19703,8,67,0,0,0,0
19704,8,68,0,0,0,0
19705,7,67,0,0,0,0
19706,8,68,0,0,0,0
19707,7,67,0,0,0,0
19708,8,68,0,0,0,0
19709,8,67,0,0,0,0
19710,8,68,0,0,0,0
19711,8,67,0,0,0,0
19712,8,67,0,0,0,0
19713,8,67,0,0,0,0
19714,8,68,0,0,0,0
19715,7,67,0,0,0,0
19716,8,68,0,0,0,0
19717,8,67,0,0,0,0
19718,8,67,0,0,0,0
19719,7,68,0,0,0,0
19720,9,67,0,0,0,0
19721,8,68,0,0,0,0
19722,8,67,0,0,0,0
19723,8,68,0,0,0,0
19724,8,67,0,0,0,0
19725,7,68,0,0,0,0
19726,8,68,0,0,0,0
19727,8,67,0,0,0,0
19728,9,67,0,0,0,0
19729,8,67,0,0,0,0
19730,8,68,0,0,0,0
19731,7,67,0,0,0,0
19732,8,67,0,0,0,0
19733,8,68,0,0,0,0
19734,8,67,0,0,0,0
19735,8,67,0,0,0,0
19736,8,68,0,0,0,0
19737,8,67,0,0,0,0
19738,8,68,0,0,0,0
19739,8,67,0,0,0,0
19740,8,68,0,0,0,0
19741,8,67,0,0,0,0
19742,9,68,0,0,0,0
19743,7,68,0,0,0,0
19744,8,67,0,0,0,0
19745,7,67,0,0,0,0
19746,8,68,0,0,0,0
19747,7,67,0,0,0,0
19748,8,68,0,0,0,0
19749,7,67,0,0,0,0
19750,8,67,0,0,0,0
19751,8,67,0,0,0,0
19752,9,68,0,0,0,0
19753,8,67,0,0,0,0
19754,8,68,0,0,0,0
19755,8,67,0,0,0,0
19756,8,68,0,0,0,0
19757,8,67,0,0,0,0
19758,8,68,0,0,0,0
19759,7,67,0,0,0,0
19760,8,68,0,0,0,0
19761,8,68,0,0,0,0
19762,8,67,0,0,0,0
19763,8,67,0,0,0,0
19764,8,68,0,0,0,0
19765,7,68,0,0,0,0
19766,8,68,0,0,0,0
19767,7,67,0,0,0,0
19768,8,68,0,0,0,0
19769,8,67,0,0,0,0
19770,8,68,0,0,0,0
19771,7,67,0,0,0,0
19772,8,68,0,0,0,0
19773,8,67,0,0,0,0
19774,8,68,0,0,0,0
19775,8,68,0,0,0,0
19776,9,67,0,0,0,0
19777,7,67,0,0,0,0
19778,8,67,0,0,0,0
19779,8,68,0,0,0,0
19780,8,67,0,0,0,0
19781,8,68,0,0,0,0
19782,8,67,0,0,0,0
19783,8,67,0,0,0,0
19784,8,68,0,0,0,0
19785,7,67,0,0,0,0
19786,8,67,0,0,0,0
19787,7,68,0,0,0,0
19788,8,68,0,0,0,0
19789,8,67,0,0,0,0
19790,8,68,0,0,0,0
19791,7,67,0,0,0,0
19792,9,68,0,0,0,0
19793,7,67,0,0,0,0
19794,8,68,0,0,0,0
19795,8,67,0,0,0,0
19796,8,67,0,0,0,0
19797,8,67,0,0,0,0
19798,8,67,0,0,0,0
19799,8,67,0,0,0,0
19800,8,68,0,0,0,0
19801,8,68,0,0,0,0
19802,8,67,0,0,0,0
19803,8,68,0,0,0,0
19804,9,67,0,0,0,0
19805,8,67,0,0,0,0
19806,8,68,0,0,0,0
19807,7,68,0,0,0,0
19808,9,67,0,0,0,0
19809,8,67,0,0,0,0
19810,8,68,0,0,0,0
19811,8,67,0,0,0,0
19812,8,67,0,0,0,0
19813,8,67,0,0,0,0
19814,8,68,0,0,0,0
19815,8,67,0,0,0,0
19816,8,68,0,0,0,0
19817,8,67,0,0,0,0
19818,9,68,0,0,0,0
19819,8,68,0,0,0,0
19820,8,68,0,0,0,0
19821,8,67,0,0,0,0
19822,8,68,0,0,0,0
19823,8,68,0,0,0,0
19824,8,68,0,0,0,0
19825,8,68,0,0,0,0
19826,8,67,0,0,0,0
19827,8,67,0,0,0,0
19828,8,68,0,0,0,0
19829,8,68,0,0,0,0
19830,9,68,0,0,0,0
19831,7,67,0,0,0,0
19832,8,68,0,0,0,0
19833,7,67,0,0,0,0
19834,8,68,0,0,0,0
19835,8,67,0,0,0,0
19836,8,68,0,0,0,0
19837,8,67,0,0,0,0
19838,8,68,0,0,0,0
19839,8,67,0,0,0,0
19840,8,68,0,0,0,0
19841,8,67,0,0,0,0
19842,8,67,0,0,0,0
19843,8,68,0,0,0,0
19844,8,68,0,0,0,0
19845,7,67,0,0,0,0
19846,8,68,0,0,0,0
19847,8,67,0,0,0,0
19848,8,67,0,0,0,0
19849,7,67,0,0,0,0
19850,9,68,0,0,0,0
19851,7,67,0,0,0,0
19852,8,67,0,0,0,0
19853,8,68,0,0,0,0
19854,8,67,0,0,0,0
19855,8,68,0,0,0,0
19856,9,68,0,0,0,0
19857,7,67,0,0,0,0
19858,8,67,0,0,0,0
19859,7,67,0,0,0,0
19860,8,67,0,0,0,0
19861,8,67,0,0,0,0
19862,8,67,0,0,0,0
19863,8,68,0,0,0,0
19864,8,67,0,0,0,0
19865,8,67,0,0,0,0
19866,8,68,0,0,0,0
19867,8,67,0,0,0,0
19868,8,67,0,0,0,0
19869,7,68,0,0,0,0
19870,8,68,0,0,0,0
19871,7,67,0,0,0,0
19872,8,67,0,0,0,0
19873,8,67,0,0,0,0
19874,8,67,0,0,0,0
19875,7,67,0,0,0,0
19876,8,68,0,0,0,0
19877,8,67,0,0,0,0
19878,8,68,0,0,0,0
19879,8,67,0,0,0,0
19880,8,68,0,0,0,0
19881,8,67,0,0,0,0
19882,8,68,0,0,0,0
19883,7,67,0,0,0,0
19884,8,68,0,0,0,0
19885,8,67,0,0,0,0
19886,8,67,0,0,0,0
19887,8,67,0,0,0,0
19888,9,68,0,0,0,0
19889,8,67,0,0,0,0
19890,9,68,0,0,0,0
19891,7,67,0,0,0,0
19892,8,68,0,0,0,0
19893,8,67,0,0,0,0
19894,8,68,0,0,0,0
19895,7,67,0,0,0,0
19896,9,67,0,0,0,0
19897,8,67,0,0,0,0
19898,8,67,0,0,0,0
19899,8,68,0,0,0,0
19900,8,67,0,0,0,0
19901,8,67,0,0,0,0
19902,9,68,0,0,0,0
19903,8,67,0,0,0,0
19904,9,68,0,0,0,0
19905,8,68,0,0,0,0
19906,8,68,0,0,0,0
19907,8,68,0,0,0,0
19908,8,68,0,0,0,0
19909,8,67,0,0,0,0
19910,8,68,0,0,0,0
19911,7,68,0,0,0,0
19912,8,67,0,0,0,0
19913,7,67,0,0,0,0
19914,9,67,0,0,0,0
19915,7,67,0,0,0,0
19916,8,68,0,0,0,0
19917,7,67,0,0,0,0
19918,8,68,0,0,0,0
19919,8,67,0,0,0,0
19920,9,67,0,0,0,0
19921,8,67,0,0,0,0
19922,8,67,0,0,0,0
19923,7,67,0,0,0,0
19924,8,67,0,0,0,0
19925,8,67,0,0,0,0
19926,8,67,0,0,0,0
19927,7,67,0,0,0,0
19928,8,68,0,0,0,0
19929,7,67,0,0,0,0
19930,8,68,0,0,0,0
19931,8,67,0,0,0,0
19932,8,67,0,0,0,0
19933,8,67,0,0,0,0
19934,9,67,0,0,0,0
19935,8,68,0,0,0,0
19936,8,68,0,0,0,0
19937,8,68,0,0,0,0
19938,9,68,0,0,0,0
19939,7,68,0,0,0,0
19940,9,68,0,0,0,0
19941,8,68,0,0,0,0
19942,8,68,0,0,0,0
19943,8,67,0,0,0,0
19944,8,67,0,0,0,0
19945,7,67,0,0,0,0
19946,8,68,0,0,0,0
19947,8,68,0,0,0,0
19948,8,68,0,0,0,0
19949,7,67,0,0,0,0
19950,8,67,0,0,0,0
19951,7,67,0,0,0,0
19952,8,68,0,0,0,0
19953,8,68,0,0,0,0
19954,8,68,0,0,0,0
19955,8,68,0,0,0,0
19956,8,68,0,0,0,0
19957,8,67,0,0,0,0
19958,9,67,0,0,0,0
19959,8,67,0,0,0,0
19960,8,67,0,0,0,0
19961,7,67,0,0,0,0
19962,8,67,0,0,0,0
19963,8,67,0,0,0,0
19964,8,67,0,0,0,0
19965,8,67,0,0,0,0
19966,8,67,0,0,0,0
19967,8,67,0,0,0,0
19968,8,68,0,0,0,0
19969,8,67,0,0,0,0
19970,9,68,0,0,0,0
19971,8,67,0,0,0,0
19972,8,68,0,0,0,0
19973,7,67,0,0,0,0
19974,8,68,0,0,0,0
19975,8,68,0,0,0,0
19976,8,68,0,0,0,0
19977,8,68,0,0,0,0
19978,8,68,0,0,0,0
19979,8,67,0,0,0,0
19980,8,68,0,0,0,0
19981,7,68,0,0,0,0
19982,8,68,0,0,0,0
19983,8,67,0,0,0,0
19984,8,68,0,0,0,0
19985,7,67,0,0,0,0
19986,8,67,0,0,0,0
19987,8,67,0,0,0,0
19988,8,68,0,0,0,0
19989,8,67,0,0,0,0
19990,8,67,0,0,0,0
19991,8,68,0,0,0,0
19992,8,67,0,0,0,0
19993,8,67,0,0,0,0
19994,8,68,0,0,0,0
19995,8,67,0,0,0,0
19996,8,68,0,0,0,0
19997,7,67,0,0,0,0
19998,8,68,0,0,0,0
19999,8,67,0,0,0,0
20000,8,68,0,0,0,0
20001,7,67,0,0,0,0
20002,8,67,0,0,0,0
20003,8,68,0,0,0,0
20004,8,68,0,0,0,0
20005,7,68,0,0,0,0
20006,8,68,0,0,0,0
20007,8,67,0,0,0,0
20008,8,67,0,0,0,0
20009,7,67,0,0,0,0
20010,8,67,0,0,0,0
20011,8,68,0,0,0,0
20012,8,67,0,0,0,0
20013,8,67,0,0,0,0
20014,8,68,0,0,0,0
20015,7,67,0,0,0,0
20016,9,68,0,0,0,0
20017,7,67,0,0,0,0
20018,8,67,0,0,0,0
20019,8,68,0,0,0,0
20020,8,67,0,0,0,0
20021,8,67,0,0,0,0
20022,8,68,0,0,0,0
20023,7,67,0,0,0,0
20024,8,68,0,0,0,0
20025,8,67,0,0,0,0
20026,8,68,0,0,0,0
20027,8,67,0,0,0,0
20028,8,68,0,0,0,0
20029,8,67,0,0,0,0
20030,8,68,0,0,0,0
20031,8,68,0,0,0,0
20032,8,68,0,0,0,0
20033,8,67,0,0,0,0
20034,8,68,0,0,0,0
20035,8,68,0,0,0,0
20036,9,68,0,0,0,0
20037,8,67,0,0,0,0
20038,8,67,0,0,0,0
20039,7,68,0,0,0,0
20040,8,68,0,0,0,0
20041,7,67,0,0,0,0
20042,8,67,0,0,0,0
20043,8,67,0,0,0,0
20044,8,68,0,0,0,0
20045,7,67,0,0,0,0
20046,8,68,0,0,0,0
20047,7,67,0,0,0,0
20048,9,68,0,0,0,0
20049,8,67,0,0,0,0
20050,8,68,0,0,0,0
20051,8,67,0,0,0,0
20052,9,67,0,0,0,0
20053,8,67,0,0,0,0
20054,8,67,0,0,0,0
20055,8,67,0,0,0,0
20056,8,67,0,0,0,0
20057,7,67,0,0,0,0
20058,8,68,0,0,0,0
20059,8,67,0,0,0,0
20060,8,67,0,0,0,0
20061,8,67,0,0,0,0
20062,8,68,0,0,0,0
20063,8,67,0,0,0,0
20064,8,68,0,0,0,0
20065,7,68,0,0,0,0
20066,9,68,0,0,0,0
20067,8,67,0,0,0,0
20068,8,67,0,0,0,0
20069,7,67,0,0,0,0
20070,8,67,0,0,0,0
20071,8,67,0,0,0,0
20072,8,68,0,0,0,0
20073,8,68,0,0,0,0
20074,8,68,0,0,0,0
20075,8,68,0,0,0,0
20076,8,67,0,0,0,0
20077,7,67,0,0,0,0
20078,8,67,0,0,0,0
20079,7,67,0,0,0,0
20080,8,67,0,0,0,0
20081,8,67,0,0,0,0
20082,8,67,0,0,0,0
20083,8,67,0,0,0,0
20084,9,68,0,0,0,0
20085,7,68,0,0,0,0
20086,8,68,0,0,0,0
20087,8,68,0,0,0,0
20088,9,68,0,0,0,0
20089,8,68,0,0,0,0
20090,8,67,0,0,0,0
20091,8,68,0,0,0,0
20092,8,67,0,0,0,0
20093,8,68,0,0,0,0
20094,8,68,0,0,0,0
20095,8,68,0,0,0,0
20096,8,68,0,0,0,0
20097,8,67,0,0,0,0
20098,8,67,0,0,0,0
20099,7,68,0,0,0,0
20100,8,67,0,0,0,0
20101,8,68,0,0,0,0
20102,9,67,0,0,0,0
20103,8,68,0,0,0,0
20104,8,68,0,0,0,0
20105,7,68,0,0,0,0
20106,8,67,0,0,0,0
20107,8,67,0,0,0,0
20108,8,68,0,0,0,0
20109,7,68,0,0,0,0
20110,8,68,0,0,0,0
20111,8,68,0,0,0,0
20112,8,67,0,0,0,0
20113,8,67,0,0,0,0
20114,8,68,0,0,0,0
20115,7,67,0,0,0,0
20116,8,67,0,0,0,0
20117,7,68,0,0,0,0
20118,8,67,0,0,0,0
20119,7,67,0,0,0,0
20120,8,67,0,0,0,0
20121,8,68,0,0,0,0
20122,8,68,0,0,0,0
20123,8,67,0,0,0,0
20124,8,68,0,0,0,0
20125,7,68,0,0,0,0
20126,8,68,0,0,0,0
20127,7,67,0,0,0,0
20128,7,68,0,0,0,0
20129,8,68,0,0,0,0
20130,8,67,0,0,0,0
20131,8,67,0,0,0,0
20132,8,68,0,0,0,0
20133,8,67,0,0,0,0
20134,8,68,0,0,0,0
20135,8,68,0,0,0,0
20136,8,67,0,0,0,0
20137,8,68,0,0,0,0
20138,8,68,0,0,0,0
20139,8,67,0,0,0,0
20140,8,68,0,0,0,0
20141,7,67,0,0,0,0
20142,8,68,0,0,0,0
20143,7,67,0,0,0,0
20144,8,67,0,0,0,0
20145,8,68,0,0,0,0
20146,8,67,0,0,0,0
20147,8,68,0,0,0,0
20148,8,68,0,0,0,0
20149,8,67,0,0,0,0
20150,8,68,0,0,0,0
20151,7,67,0,0,0,0
20152,8,68,0,0,0,0
20153,8,68,0,0,0,0
20154,8,68,0,0,0,0
20155,7,67,0,0,0,0
20156,8,67,0,0,0,0
20157,8,68,0,0,0,0
20158,8,67,0,0,0,0
20159,8,67,0,0,0,0
20160,8,68,0,0,0,0
20161,7,67,0,0,0,0
20162,8,68,0,0,0,0
20163,8,67,0,0,0,0
20164,8,68,0,0,0,0
20165,8,67,0,0,0,0
20166,8,68,0,0,0,0
20167,8,67,0,0,0,0
20168,9,68,0,0,0,0
20169,8,67,0,0,0,0
20170,8,67,0,0,0,0
20171,8,68,0,0,0,0
20172,8,67,0,0,0,0
20173,8,67,0,0,0,0
20174,8,67,0,0,0,0
20175,8,68,0,0,0,0
20176,8,68,0,0,0,0
20177,8,67,0,0,0,0
20178,8,68,0,0,0,0
20179,7,67,0,0,0,0
20180,9,68,0,0,0,0
20181,7,67,0,0,0,0
20182,8,67,0,0,0,0
20183,7,68,0,0,0,0
20184,8,68,0,0,0,0
20185,8,68,0,0,0,0
20186,8,68,0,0,0,0
20187,8,67,0,0,0,0
20188,8,68,0,0,0,0
20189,8,68,0,0,0,0
